Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
37884,703.214,246.5148776,195.9839049,1.257832258,0.606585095,38173,219.6256062,0.799493511,0.992429204,0.962699343,0.890922318,0.006507097,0.00252887,0.793742577,0.998395018,SEKER
37889,707.045,240.1544314,201.1793008,1.193733304,0.546118321,38247,219.640099,0.784142884,0.990639789,0.952420855,0.914578581,0.006338368,0.002735529,0.836453981,0.998502974,SEKER
37891,713.155,227.0114265,212.784271,1.066861876,0.348447064,38377,219.6458959,0.783665281,0.987336165,0.936220331,0.967554362,0.00599117,0.003238866,0.936161443,0.998754954,SEKER
37904,710.507,231.7332227,208.670686,1.11052121,0.434901413,38307,219.6835718,0.809395687,0.98947973,0.943535371,0.948002057,0.006113688,0.003045932,0.8987079,0.998034185,SEKER
37906,699.816,242.1258116,199.7093024,1.212391254,0.565400888,38203,219.6893675,0.794908359,0.992225741,0.972635434,0.907335596,0.006387533,0.002670451,0.823257883,0.998110657,SEKER
37916,732.54,259.5328974,186.6859006,1.390211562,0.694684073,38307,219.7183437,0.784912847,0.989792988,0.887911519,0.846591495,0.006844944,0.002168929,0.71671716,0.996388482,SEKER
37918,701.991,234.7831509,205.8916005,1.140324085,0.480593155,38269,219.7241385,0.779484017,0.990828085,0.966923684,0.93585991,0.006191865,0.002929845,0.875833772,0.998734344,SEKER
37919,701.737,243.3535229,198.7999406,1.224112654,0.576753438,38208,219.7270359,0.75343745,0.992436139,0.967649302,0.902912903,0.00641772,0.00263114,0.815251711,0.997959936,SEKER
37927,697.748,233.2598714,207.1627477,1.125974018,0.459611724,38208,219.7502132,0.791845001,0.992645519,0.978951452,0.942083231,0.006150233,0.002988329,0.887520813,0.999325377,SEKER
37928,703.265,241.1531535,200.6843613,1.20165394,0.554496067,38236,219.7531102,0.754185723,0.991944764,0.963677675,0.911259534,0.006358183,0.002704463,0.830393938,0.997846147,SEKER
37937,700.065,242.4195105,199.4911412,1.215189351,0.568161577,38213,219.7791815,0.782044939,0.992777327,0.972738528,0.90660682,0.006390055,0.002662933,0.821935926,0.998807784,SEKER
37951,699.222,240.5254647,201.1487946,1.195758916,0.548288928,38269,219.8197306,0.775729207,0.991690402,0.975445298,0.913914587,0.00633779,0.002727345,0.835239872,0.998745524,SEKER
37957,713.931,255.1594978,189.9623637,1.343210796,0.667639428,38297,219.8371065,0.786429089,0.99112202,0.935813409,0.861567406,0.00672233,0.002284845,0.742298394,0.997063217,SEKER
37968,709.268,252.1497999,191.899925,1.313965078,0.648687082,38292,219.8689588,0.785306528,0.991538703,0.948433428,0.871977526,0.006641114,0.002368328,0.760344806,0.999066523,SEKER
37969,699.361,239.4126401,202.3015447,1.183444449,0.534780403,38269,219.8718542,0.79331815,0.992160757,0.975520057,0.918380308,0.006305477,0.002766865,0.843422391,0.998143547,SEKER
37970,703.416,246.4983607,196.4891967,1.254513555,0.603818654,38241,219.8747496,0.750039507,0.992913365,0.964330662,0.891992746,0.006491924,0.00253512,0.795651059,0.998155038,SEKER
37987,701.371,244.4664752,198.0109659,1.234610791,0.586468741,38307,219.9239655,0.775878268,0.991646435,0.970396566,0.899607872,0.00643553,0.002600022,0.809294323,0.999163504,SEKER
37995,703.86,252.8031217,191.7595894,1.318333662,0.651634264,38262,219.9471221,0.783402062,0.993021797,0.963748561,0.870033252,0.006653589,0.002351685,0.756957859,0.997923027,SEKER
37996,723.824,247.2044981,196.7645928,1.256346452,0.605350813,38627,219.9500165,0.767813119,0.983664276,0.911342838,0.889749249,0.006506066,0.002515178,0.791653726,0.99459135,SEKER
37997,706.226,246.9038174,196.2197834,1.258302365,0.606974188,38305,219.9529108,0.776177636,0.991959274,0.957352263,0.890844513,0.006497982,0.002524445,0.793603946,0.998593721,SEKER
37998,727.603,247.7575868,196.1055106,1.263389214,0.61114104,38651,219.9558052,0.753495013,0.983105224,0.901948292,0.887786356,0.00652028,0.002498503,0.788164614,0.995758672,SEKER
38001,725.626,240.242188,201.8166779,1.19039809,0.542501069,38491,219.9644879,0.749260618,0.987269751,0.906941381,0.915594758,0.006321996,0.00274061,0.83831376,0.997927099,SEKER
38008,715.481,255.362506,189.7001966,1.346137277,0.669439826,38388,219.9847463,0.760464186,0.990101073,0.933015096,0.861460634,0.006718651,0.002282462,0.742114424,0.99898789,SEKER
38010,713.114,239.8470136,202.0040737,1.187337509,0.539133208,38445,219.9905341,0.752613654,0.988685135,0.939268609,0.917211896,0.006310103,0.002754831,0.841277662,0.998880524,SEKER
38016,702.523,242.059273,200.2619577,1.208713207,0.561721907,38312,220.0078965,0.74893617,0.992273961,0.967955047,0.908900922,0.0063673,0.00268041,0.826100887,0.998519052,SEKER
38017,707.111,246.2687768,196.8097212,1.251303926,0.601109918,38373,220.0107901,0.757808918,0.990722644,0.955460022,0.893376712,0.006477859,0.002545363,0.79812195,0.998693129,SEKER
38019,716.827,246.136569,196.9849906,1.249519409,0.599589518,38422,220.0165772,0.760273562,0.989511218,0.929783518,0.893880085,0.006474041,0.002549601,0.799021606,0.998393005,SEKER
38025,713.907,245.8047776,197.1753898,1.246630109,0.597105708,38428,220.0339376,0.789588438,0.989512855,0.937552953,0.895157286,0.006464294,0.002560344,0.801306567,0.998932892,SEKER
38042,723.178,243.9204105,198.8758364,1.226495963,0.578995336,38508,220.0831178,0.783886256,0.987898618,0.914077026,0.902274301,0.006411871,0.002621313,0.814098914,0.998489031,SEKER
38048,710.956,250.6992371,193.8429913,1.293310815,0.634150864,38384,220.100473,0.769065955,0.991246353,0.945924011,0.877946321,0.006589025,0.002414753,0.770789743,0.996870711,SEKER
38058,702.407,243.776737,198.9990877,1.225014344,0.577604191,38365,220.1293951,0.743146138,0.991997915,0.96934453,0.902995905,0.006405401,0.002627055,0.815401604,0.998878661,SEKER
38061,701.644,240.1872869,201.962884,1.189264493,0.541259132,38398,220.138071,0.784277766,0.991223501,0.971530473,0.91652674,0.006310588,0.00274682,0.840021265,0.999007464,SEKER
38066,704.695,236.66274,205.1389633,1.153670352,0.498658155,38393,220.1525301,0.79569398,0.991482822,0.963262663,0.930237392,0.006217169,0.002871756,0.865341606,0.998318955,SEKER
38067,707.292,247.8752109,195.7101964,1.26654214,0.613684557,38350,220.1554218,0.786833402,0.9926206,0.956227049,0.888170386,0.006511551,0.002499478,0.788846635,0.999107505,SEKER
38084,715.166,249.1745716,194.8192543,1.279003826,0.623455934,38468,220.2045749,0.768581865,0.990017677,0.935704465,0.883736143,0.006542763,0.002461679,0.780989571,0.998888649,SEKER
38090,805.266,234.8940708,207.5429714,1.131785235,0.468318247,39006,220.2219205,0.792386104,0.976516433,0.738145729,0.937537162,0.006166817,0.002938968,0.87897593,0.99481198,SEKER
38091,716.472,247.0380998,196.9387892,1.254390264,0.603715212,38511,220.2248113,0.781273716,0.989094025,0.932467691,0.891460918,0.006485472,0.002526565,0.794702569,0.996867165,SEKER
38093,737.757,233.4684923,207.9979309,1.12245584,0.454192353,38859,220.2305927,0.77011564,0.980287707,0.879484851,0.943298989,0.006128908,0.00299337,0.889812983,0.998775779,SEKER
38094,725.104,250.1788379,194.2573049,1.287873514,0.630149576,38577,220.2334834,0.774331246,0.987479586,0.910470418,0.880304207,0.006567408,0.002432791,0.774935496,0.998018901,SEKER
38095,707.285,249.072897,194.9295706,1.277758404,0.622499041,38413,220.2363741,0.776608974,0.991721553,0.956949338,0.884224565,0.006538204,0.002465407,0.781853082,0.999019346,SEKER
38104,704.491,250.5443019,193.8348637,1.29256573,0.63360703,38377,220.2623881,0.764910168,0.992886364,0.964782759,0.879135492,0.006575276,0.002422797,0.772879213,0.998997184,SEKER
38115,711.327,238.4789606,203.8050799,1.170132563,0.519280231,38531,220.2941789,0.787760417,0.989203498,0.946601527,0.923746809,0.006256827,0.002810255,0.853308167,0.998483673,SEKER
38116,722.078,250.7483056,194.0435644,1.292226858,0.633359224,38556,220.2970687,0.756570067,0.988588028,0.918647623,0.878558554,0.006578558,0.002417649,0.771865132,0.997424855,SEKER
38117,699.123,238.5940168,203.5957886,1.171900551,0.521396178,38406,220.2999585,0.767744924,0.992475134,0.979989441,0.923325578,0.006259517,0.002806339,0.852530124,0.999080521,SEKER
38118,716.011,259.9242681,186.9186498,1.390574287,0.694878303,38468,220.3028483,0.73011799,0.990901529,0.934330618,0.847565523,0.006818938,0.002170649,0.718367316,0.998943118,SEKER
38118,707.806,249.0978612,195.2053347,1.276081217,0.62120364,38477,220.3028483,0.758567164,0.990669751,0.956117991,0.88440281,0.006534914,0.002466154,0.78216833,0.998110314,SEKER
38121,704.92,236.598131,205.3639906,1.152091612,0.496587741,38440,220.3115174,0.779889525,0.991701353,0.964038734,0.931163389,0.006206504,0.002878262,0.867065256,0.998938609,SEKER
38122,710.41,246.905723,196.8346306,1.254381519,0.603707872,38481,220.314407,0.774837398,0.990670721,0.949221155,0.892301743,0.006476725,0.002532691,0.796202401,0.998741577,SEKER
38125,704.918,238.6497302,203.5074201,1.172683188,0.522327068,38406,220.3230756,0.793873896,0.992683435,0.96414536,0.923206892,0.006259665,0.002804962,0.852310965,0.999490739,SEKER
38134,717.612,247.7518689,196.2718315,1.262289484,0.610246874,38522,220.3490794,0.778403756,0.989927833,0.930556702,0.889394217,0.006496876,0.002507619,0.791022073,0.998498844,SEKER
38145,762.943,256.1133025,190.105434,1.347217158,0.670100002,38876,220.3808577,0.740277131,0.981196625,0.82349942,0.860481887,0.006714204,0.002270603,0.740429077,0.997518757,SEKER
38148,700.346,240.6779695,202.0961522,1.190908223,0.543057876,38456,220.3895237,0.774295689,0.991990847,0.977363988,0.915702937,0.006309059,0.002736294,0.83851187,0.998590681,SEKER
38151,715.089,240.298028,202.5908511,1.186124776,0.537785626,38724,220.3981894,0.777196056,0.985202975,0.937552498,0.917186842,0.006298604,0.00274951,0.841231703,0.997805765,SEKER
38153,705.654,236.4775468,205.6593189,1.14985087,0.493619473,38510,220.4039663,0.784911949,0.990729681,0.962841811,0.932029147,0.006198138,0.002885087,0.868678331,0.998850535,SEKER
38159,707.153,247.7144126,196.5599343,1.260248756,0.608577894,38483,220.4212961,0.750599945,0.991580698,0.958914913,0.889820232,0.006491638,0.002510401,0.791780045,0.997839817,SEKER
38159,701.909,243.5396831,199.7537433,1.219199596,0.572062194,38461,220.4212961,0.784486658,0.99214789,0.973296646,0.905073429,0.006382234,0.002641726,0.819157912,0.998716995,SEKER
38170,723.21,247.5815839,196.6482473,1.259007326,0.607556381,38617,220.453064,0.769106772,0.988424787,0.917071461,0.890425938,0.006486287,0.002515169,0.79285835,0.998214471,SEKER
38171,707.456,233.9457354,208.03934,1.124526426,0.457395792,38570,220.4559518,0.793180118,0.989655172,0.958394987,0.94233798,0.006128887,0.00298118,0.888000868,0.998580443,SEKER
38172,712.28,255.3327747,190.5454144,1.340010073,0.665651159,38486,220.4588395,0.744093567,0.991841189,0.94548203,0.86341771,0.006689007,0.002293112,0.745490141,0.998964299,SEKER
38179,719.145,250.8627928,194.0046836,1.293075962,0.633979598,38618,220.4790525,0.737672927,0.988632244,0.927687025,0.878883034,0.006570701,0.002418331,0.772435388,0.998817632,SEKER
38183,721.729,246.5615485,197.5135069,1.248327531,0.598568249,38626,220.4906019,0.798173001,0.988531041,0.921152636,0.894261913,0.006457364,0.002547382,0.799704369,0.99829298,SEKER
38185,713.378,228.1868579,213.4553209,1.069014616,0.353483116,38677,220.4963764,0.775361436,0.987279262,0.942894788,0.966297439,0.005975824,0.003213815,0.933730741,0.998171809,SEKER
38187,732.35,252.5368639,192.8005396,1.30983484,0.645860986,38625,220.5021508,0.788287265,0.988660194,0.89472183,0.873148369,0.006613163,0.002371053,0.762388074,0.99860246,SEKER
38190,706.192,250.1782298,194.68827,1.285019533,0.62801865,38507,220.510812,0.796986519,0.991767731,0.962307644,0.881414871,0.006550883,0.00243894,0.776892174,0.998321619,SEKER
38191,703.597,249.3851018,195.2092877,1.277526826,0.622320642,38438,220.513699,0.778566041,0.993574067,0.969444467,0.884229641,0.006529944,0.002462348,0.781862058,0.998849753,SEKER
38192,706.381,251.3090882,193.9290045,1.295881907,0.636016747,38486,220.516586,0.814345722,0.992360858,0.96184313,0.877471593,0.00658015,0.002406289,0.769956397,0.997772564,SEKER
38194,703.614,243.4245437,199.9769685,1.217262896,0.570186581,38483,220.5223598,0.769326834,0.99249019,0.96947377,0.905916702,0.006373371,0.002647903,0.820685071,0.998989486,SEKER
38195,719.457,243.2856909,200.212062,1.21514003,0.568113196,38604,220.5252467,0.778536486,0.989405243,0.927271034,0.906445611,0.006369569,0.002652509,0.821643645,0.998412083,SEKER
38200,701.769,239.6062492,203.1787473,1.179287954,0.530045317,38503,220.5396804,0.758568648,0.992130483,0.9747312,0.920425411,0.006272415,0.002776956,0.847182937,0.999072632,SEKER
38210,705.63,236.731011,205.9160211,1.149648336,0.493349441,38529,220.5685449,0.782158356,0.991720522,0.964345878,0.931726452,0.006195525,0.002880127,0.868114181,0.998026024,SEKER
38216,710.146,241.9492655,201.2045958,1.202503673,0.555377603,38542,220.5858618,0.776747967,0.991541695,0.952269341,0.911702961,0.006331099,0.002698189,0.83120229,0.999523806,SEKER
38217,713.032,242.9114813,200.5515465,1.211217193,0.564232773,38593,220.5887479,0.75827381,0.990257301,0.94460103,0.908103424,0.006356111,0.002666321,0.824651829,0.998832473,SEKER
38218,715.604,248.5088987,196.2365437,1.266374214,0.613549832,38565,220.5916338,0.76436,0.991002204,0.937847664,0.887660905,0.006502405,0.002490245,0.787941882,0.997829281,SEKER
38220,709.411,253.5306606,192.2603594,1.318684004,0.651868773,38562,220.5974057,0.755918593,0.991131165,0.954343479,0.870101491,0.006633455,0.002345304,0.757076604,0.998344807,SEKER
38222,709.963,246.2705253,197.7036161,1.245655139,0.596261316,38555,220.6031774,0.780773788,0.991362988,0.952909903,0.895775802,0.006443162,0.002559034,0.802414288,0.999531481,SEKER
38222,715.843,246.2234895,198.2120835,1.242222397,0.593262827,38662,220.6031774,0.757936901,0.988619316,0.937319619,0.895946922,0.006441931,0.002560501,0.802720886,0.997157863,SEKER
38222,701.048,241.2438759,201.8755265,1.195012987,0.547491889,38491,220.6031774,0.792330017,0.993011353,0.977299694,0.914440528,0.00631165,0.002722353,0.83620148,0.999271629,SEKER
38233,709.54,239.6696899,203.3235252,1.178760253,0.529437524,38594,220.6349191,0.783110073,0.990646214,0.954320984,0.920579148,0.00626866,0.002777148,0.847465969,0.998959199,SEKER
38240,703.058,240.6770114,202.4127145,1.189040975,0.541013495,38518,220.6551159,0.783767165,0.992782595,0.972177216,0.916810105,0.006293855,0.002742926,0.840540768,0.999437414,SEKER
38241,709.687,237.3868273,206.3266894,1.150538633,0.494534281,38572,220.6580011,0.72155553,0.991418646,0.954125284,0.929529257,0.006207652,0.00285864,0.864024639,0.994093727,SEKER
38241,705.456,246.3847077,197.8848539,1.245091289,0.595771529,38534,220.6580011,0.781161907,0.992396325,0.965604412,0.895583184,0.006442946,0.002556748,0.80206924,0.998649423,SEKER
38273,710.319,248.5144262,196.3597375,1.265607855,0.612933935,38635,220.7503049,0.782999182,0.990630258,0.953225181,0.888279639,0.006493205,0.002493663,0.789040718,0.99861613,SEKER
38273,704.621,242.7123622,200.951906,1.207813188,0.560812838,38580,220.7503049,0.790601115,0.992042509,0.968704249,0.909514056,0.006341608,0.002676805,0.827215817,0.999122173,SEKER
38276,706.425,242.7626416,200.9557407,1.208040341,0.561042606,38627,220.7589564,0.752812525,0.990913092,0.963838543,0.909361321,0.006342425,0.002675352,0.826938011,0.998974478,SEKER
38284,716.131,250.4616552,195.1792736,1.283238996,0.626678306,38694,220.7820254,0.783817538,0.989404042,0.938085069,0.881500305,0.006542202,0.002436652,0.777042787,0.997131606,SEKER
38285,709.287,247.6137766,197.3269149,1.254840358,0.604092613,38609,220.7849088,0.742331407,0.991608174,0.956300792,0.891650343,0.006467645,0.002521763,0.795040334,0.997648697,SEKER
38286,725.536,263.2077967,185.3746672,1.419869288,0.709912205,38646,220.7877923,0.735279432,0.990684676,0.91396997,0.838834544,0.006874779,0.002099635,0.703643393,0.999081644,SEKER
38290,708.533,244.9577089,199.238526,1.22946959,0.581762275,38631,220.7993256,0.749799283,0.991172892,0.958462367,0.90137733,0.006397433,0.002605026,0.81248109,0.998920793,SEKER
38300,709.442,244.0048329,200.1783035,1.218937461,0.571809209,38656,220.8281562,0.778455285,0.990790563,0.956257483,0.905015501,0.006370883,0.002636353,0.819053058,0.998374454,SEKER
38303,704.69,245.045462,199.2502046,1.229837944,0.582102717,38608,220.8368046,0.753699331,0.992100083,0.969273719,0.901207485,0.006397553,0.002603112,0.812174932,0.998843548,SEKER
38307,710.914,253.1995398,192.8264566,1.313095435,0.64809527,38617,220.8483354,0.780469419,0.991972447,0.952475629,0.872230398,0.006609746,0.002359877,0.760785867,0.998984449,SEKER
38331,702.785,237.5984187,205.9284597,1.153791074,0.498815772,38639,220.9175072,0.787974098,0.992028779,0.975247951,0.929793676,0.006198597,0.002857719,0.86451628,0.997471168,SEKER
38333,718.19,237.9449273,205.4905757,1.157935962,0.504167967,38776,220.9232705,0.78515833,0.988575407,0.93390772,0.92846388,0.006207313,0.002845401,0.862045177,0.998193111,SEKER
38338,718.737,247.1090982,197.705007,1.249887912,0.599904331,38802,220.9376782,0.764131388,0.988041854,0.932608377,0.894089614,0.00644554,0.002540758,0.799396238,0.999155694,SEKER
38344,719.605,249.9302987,195.6478006,1.277450081,0.622261488,38741,220.9549662,0.778558376,0.989752459,0.930505481,0.884066347,0.006518107,0.00245607,0.781573306,0.998420884,SEKER
38347,705.936,245.5716781,199.1923397,1.232836958,0.584855824,38686,220.9636097,0.77801899,0.99123714,0.966964651,0.899792726,0.006403935,0.002589385,0.80962695,0.998138026,SEKER
38348,705.689,241.9954291,201.8432332,1.198927629,0.551645466,38638,220.9664908,0.771279163,0.992494436,0.967666903,0.91310192,0.00631051,0.002705959,0.833755115,0.999612044,SEKER
38354,715.527,253.6098213,192.8160004,1.315294482,0.649588466,38702,220.9837766,0.79630437,0.991008217,0.941387604,0.871353386,0.006612343,0.002351324,0.759256724,0.998646179,SEKER
38376,720.955,240.808642,203.7592797,1.181829079,0.532951098,38872,221.047146,0.725663717,0.987240173,0.927797618,0.917936932,0.00627498,0.002748169,0.842608211,0.995818887,SEKER
38377,706.076,245.3423568,199.3552146,1.230679405,0.582878528,38698,221.050026,0.794324626,0.991704998,0.967337417,0.900985989,0.006392953,0.002598684,0.811775753,0.9990357,SEKER
38380,784.252,257.6520823,190.1348975,1.355101487,0.674853084,39006,221.0586658,0.775839415,0.983951187,0.784157977,0.857973527,0.006713186,0.002243903,0.736118573,0.997515373,SEKER
38396,709.443,250.3804559,195.7388897,1.279155391,0.623572095,38723,221.1047389,0.74843086,0.991555406,0.958651666,0.883075071,0.006521004,0.002446159,0.779821581,0.997512979,SEKER
38407,703.703,245.2510679,199.6264058,1.228550236,0.580910373,38689,221.1364086,0.783816327,0.992711107,0.974633746,0.901673581,0.006385583,0.00260362,0.813015246,0.998830072,SEKER
38411,704.969,242.8942884,201.478931,1.205556766,0.558518217,38707,221.1479237,0.766273665,0.992352804,0.97123749,0.910469839,0.006323561,0.002680425,0.828955328,0.999352704,SEKER
38426,718.102,248.3744091,197.2543624,1.259158003,0.607680619,38830,221.1911001,0.775781313,0.989595673,0.936402943,0.890555113,0.006463707,0.002507868,0.79308841,0.998623619,SEKER
38426,721.068,230.7192919,212.3871881,1.086314547,0.390639625,38886,221.1911001,0.777319254,0.98817055,0.928715293,0.958702232,0.00600425,0.003128769,0.919109969,0.99844253,SEKER
38426,709.22,244.3886801,200.506918,1.218854105,0.571728705,38709,221.1911001,0.753052306,0.992689039,0.960004114,0.905079155,0.006359982,0.002632582,0.819168277,0.998446617,SEKER
38426,711.412,246.6966084,198.5557555,1.242455087,0.593467347,38799,221.1911001,0.752094261,0.99038635,0.954097306,0.89661184,0.006420044,0.002559385,0.803912792,0.998825538,SEKER
38438,706.251,244.9148779,200.0705149,1.224142788,0.576781921,38751,221.2256351,0.755909538,0.991922789,0.968394903,0.903275608,0.006371686,0.002616467,0.815906823,0.998786453,SEKER
38445,705.779,235.1825325,208.4739731,1.128114599,0.462853547,38763,221.245778,0.76966967,0.991796301,0.969867184,0.940740691,0.006117376,0.002955457,0.884993047,0.998373576,SEKER
38457,710.385,240.6964573,203.7703174,1.181214518,0.532251517,38801,221.2803045,0.778986388,0.991134249,0.957629908,0.91933345,0.006258846,0.002757822,0.845173993,0.998331791,SEKER
38463,714.965,228.5083775,214.5120649,1.065247205,0.344601032,38878,221.2975658,0.791419753,0.989325583,0.945547726,0.968443994,0.005940992,0.003223568,0.937883769,0.999078064,SEKER
38472,734.036,251.0502466,195.3891348,1.284873116,0.62790875,38999,221.3234551,0.75346651,0.986486833,0.897263308,0.881590272,0.006525531,0.002431436,0.777201407,0.998605194,SEKER
38475,708.856,250.0996987,196.0365344,1.275781065,0.620970988,38772,221.3320842,0.764758497,0.992339833,0.962215732,0.884975413,0.006500317,0.002459456,0.783181482,0.999168105,SEKER
38487,711.559,255.00387,192.3526295,1.325710341,0.656515436,38835,221.3665972,0.791327412,0.991039011,0.955217107,0.868091128,0.006625714,0.002320993,0.753582207,0.999031724,SEKER
38489,707.978,244.1193992,200.9500838,1.214826063,0.567804979,38782,221.3723489,0.78887067,0.992444949,0.964954791,0.906819981,0.006342576,0.002645634,0.822322477,0.998978778,SEKER
38493,728.181,243.0025149,201.9545702,1.203253359,0.55615264,38990,221.3838517,0.750760649,0.987253142,0.912248038,0.911035228,0.006312901,0.00268256,0.829985187,0.998682465,SEKER
38495,797.002,250.9540171,195.9506676,1.280699985,0.624752309,39373,221.3896029,0.765429889,0.977700455,0.76154464,0.882191907,0.006519133,0.002435689,0.778262561,0.99672085,SEKER
38495,714.189,249.5145078,196.6587067,1.268769189,0.615463461,38855,221.3896029,0.770855861,0.990734783,0.948391983,0.887281485,0.006481738,0.002478089,0.787268433,0.998861931,SEKER
38511,711.884,248.3846,197.7766784,1.255884172,0.604965381,38826,221.4356071,0.764289116,0.99188688,0.954940243,0.891502964,0.006449705,0.002513106,0.794777535,0.998148527,SEKER
38511,711.112,249.6546704,196.6274016,1.269684023,0.616190013,38797,221.4356071,0.805029474,0.992628296,0.95701478,0.886967613,0.006482685,0.002474946,0.786711547,0.998875082,SEKER
38512,710.718,246.2116357,199.4479802,1.234465425,0.586336991,38880,221.4384821,0.757662798,0.990534979,0.958101031,0.899382685,0.006393115,0.002580301,0.808889215,0.998545769,SEKER
38518,716.158,244.1767609,201.1612732,1.213835829,0.566830213,38895,221.455731,0.750896756,0.990307237,0.943747681,0.906948434,0.00633929,0.002645762,0.822555463,0.998447292,SEKER
38533,719.241,251.8181995,195.1590789,1.290322751,0.631961358,38942,221.4988473,0.784147334,0.989497201,0.93603872,0.879598249,0.006535131,0.002413079,0.77369308,0.998313783,SEKER
38542,723.764,254.7115957,192.9009219,1.320427052,0.653031505,38941,221.5247131,0.786571429,0.98975373,0.924592053,0.869708003,0.006608676,0.00233232,0.75639201,0.998760472,SEKER
38543,717.555,254.9755005,192.9353689,1.321559141,0.653783119,38878,221.5275869,0.783394309,0.991383302,0.940686668,0.868819108,0.006615352,0.002325146,0.754846643,0.997574481,SEKER
38548,704.398,242.2028844,202.9686902,1.193301707,0.545653281,38857,221.5419553,0.783750813,0.992047765,0.976282458,0.914695776,0.00628315,0.002713088,0.836668363,0.998397785,SEKER
38550,714.519,238.4852609,206.1382711,1.156918895,0.502865237,38916,221.5477024,0.792036489,0.990595128,0.948869928,0.928978594,0.006186388,0.002842103,0.863001229,0.998422428,SEKER
38552,714.493,234.9970849,209.0326346,1.124212424,0.456912575,38959,221.5534494,0.801663548,0.98955312,0.948988218,0.942792331,0.006095587,0.002970705,0.888857379,0.999264509,SEKER
38554,702.846,244.6156834,200.9127896,1.217521711,0.570438109,38816,221.5591962,0.764960317,0.993250206,0.980751434,0.905744035,0.006344755,0.002634005,0.820372257,0.998821034,SEKER
38554,709.931,252.7970964,194.4687204,1.299937059,0.638926226,38842,221.5591962,0.773865917,0.992585346,0.961273624,0.876430937,0.006556962,0.002386455,0.768131188,0.998522197,SEKER
38559,741.248,249.1681867,197.8475328,1.259394965,0.60787586,39182,221.5735625,0.77118,0.984099842,0.881878099,0.88925302,0.006461998,0.002492574,0.790770934,0.995892933,SEKER
38559,715.718,232.6019471,211.3998535,1.100293796,0.417127089,39012,221.5735625,0.768490284,0.988388188,0.945914204,0.952586877,0.006032365,0.003063979,0.907421759,0.998430531,SEKER
38567,707.74,245.2802759,200.6778893,1.222258599,0.574994225,38880,221.5965467,0.779509257,0.991949588,0.967560741,0.903442178,0.006359848,0.002613533,0.816207769,0.997616965,SEKER
38577,728.126,243.8771137,201.6438623,1.209444765,0.562458249,38948,221.6252736,0.782685441,0.990474479,0.914376881,0.908757982,0.006321827,0.002659594,0.82584107,0.998809158,SEKER
38579,716.173,244.7539586,201.0759051,1.217221718,0.570146538,39039,221.6310186,0.797944072,0.988216911,0.945202676,0.905525777,0.006344228,0.002631248,0.819976933,0.998093731,SEKER
38581,709.625,234.0327802,210.328979,1.112698693,0.438531348,38948,221.6367634,0.779792222,0.99057718,0.962776607,0.947032989,0.006066011,0.00300984,0.896871483,0.997947727,SEKER
38591,715.273,254.4732576,193.2214516,1.317003136,0.650741166,38926,221.6654851,0.790734366,0.991393927,0.947877541,0.871075755,0.006594109,0.002341853,0.758772972,0.999306383,SEKER
38594,725.607,261.2436015,188.3145341,1.387272643,0.693102712,38974,221.6741009,0.808589985,0.99024991,0.921142306,0.848534087,0.006769021,0.002164626,0.720010097,0.99885031,SEKER
38594,708.534,246.1440961,199.841693,1.23169541,0.583811778,38925,221.6741009,0.765936334,0.991496468,0.966069266,0.900586706,0.006377781,0.002587924,0.811056416,0.998974465,SEKER
38600,716.517,254.1292876,193.9916405,1.310001229,0.645975595,38940,221.6913314,0.715265167,0.991268618,0.944809325,0.872356483,0.00658366,0.002351923,0.761005833,0.996918576,SEKER
38602,712.975,246.9570943,199.2321307,1.239544513,0.590895708,38979,221.6970746,0.751596573,0.990328125,0.954269551,0.897714946,0.006397521,0.00256298,0.805892125,0.998939161,SEKER
38609,710.915,248.6802633,197.9753156,1.256117524,0.605160025,38911,221.7171748,0.773820499,0.992238699,0.959981938,0.891575278,0.006440992,0.002510525,0.794906476,0.998495954,SEKER
38613,712.049,252.2318701,195.6011238,1.289521579,0.631370412,38925,221.7286597,0.766587254,0.991984586,0.957025803,0.879066787,0.006532304,0.002406211,0.772758417,0.996488654,SEKER
38618,706.341,241.8649994,203.5344634,1.188324549,0.540224486,38913,221.7430151,0.79148221,0.992418986,0.972681846,0.916804894,0.006263012,0.002729422,0.840531213,0.998823875,SEKER
38625,724.328,241.4480239,203.9764164,1.183705588,0.535074838,39111,221.763111,0.769928439,0.987573828,0.925140745,0.918471427,0.006251082,0.002744085,0.843589762,0.998561916,SEKER
38627,715.538,254.513712,193.625495,1.314463842,0.64902573,38930,221.7688524,0.773328795,0.992216799,0.948059159,0.871343436,0.006589011,0.00234292,0.759239384,0.997992717,SEKER
38628,720.599,251.4163481,196.6785032,1.278311274,0.622924354,39014,221.771723,0.74025526,0.990106116,0.934813072,0.882089509,0.006508656,0.002430646,0.778081902,0.994630867,SEKER
38631,710.756,236.0033248,208.6035706,1.131348443,0.467674089,39019,221.7803347,0.78654179,0.990056127,0.960958749,0.939733942,0.006109169,0.002938878,0.883099881,0.999093676,SEKER
